nlp_text,property_apartment,property_house,property_villa,property_land,property_commercial,transaction_sale,transaction_rent,transaction_negotiable,transaction_urgent,condition_new_or_renovated,condition_needs_renovation,comfort_furnished,comfort_air_conditioning,comfort_heating,comfort_parking_or_garage,comfort_elevator,comfort_balcony_or_terrace,comfort_garden,comfort_pool,comfort_security,comfort_double_glazing,location_sea_view,location_near_beach,location_near_school,location_near_transport,location_city_center,standing_luxury,standing_high_quality_finishing,signal_low_quality_or_vague
"Property type: ""Tunis / Sidi el béchir Appartement / à vendre il y a 4 mois À VENDRE BUREAU AU CENTRE-VILLE DE TUNIS Emplacement: Angle rue Ali Darghouth & Fares El Khouri | Transaction type: 1.0 | Zone: agence",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Description: ""Réf: AM087 Nabeul / Mrezga Appartement / à vendre il y a 4 mois 💰#Prix: 380 MD 💰 🏢#MS_IMMOBILIER🏢met en #vente💸 un #appartement♥️ S+2🔑mis au 1er étage d'une #résidence avec double #ascenseurs👋 #gardée💯💯 et #sécurisée🏡située dans la #zone #AFH2_Mrezga🏝🌊🏖 🏖 Une grande terrasse est disponibles 📢Un séchoir donnant sur la cuisine 💦🔌 Chauffage central et climatisation 🚗🚘1 Place de parking 📐Superficie: 160 m² ❣️Réf: AM087 👉Pour plus d'informations contactez-nous sur le ☎51355351 | Transaction type: vente",1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"Description: 1.0 | Transaction type: 1.0 | Governorate: 1.0 | Zone: ""Appartement s+2 à vendre à afh mrezga 51355351 | Appartement | à vendre | 160.00 m | Piscine | Garage | Chauffage centrale | Parabole / TV | Système Alarme | Climatisation | Terrasses | Jardin | Ascenseur | Internet/Wi-fi | Hammamet",1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"Description: ""Ben arous / Radès Appartement / à vendre il y a 4 mois 🔹MAXULA IMMOBILIERE vous propose à la VENTE un APPARTEMENT S+2 RÉNOVÉ d'une superficie d'environ 75m² | Transaction type: vente | Governorate: n'hésitez pas à nous contacter : ✉️ info@maxulaimmobiliere.tn ☎️ +21628808309 ou +21697446348.",1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""Réf: AN011 Nabeul / Nabeul Appartement / à vendre il y a 5 mois 🏢#MS_IMMOBILIER🏢 offre pour la #vente☀️2 #appartements 🏘🏘 un S+2 au 1er étage et un S+1 encours de #construction au 2ème étage avec une grande #terrasse⛱️⛱️ à #Sidi_Achour #Nabeul🚶🚶 📐Superficie 172 m² 💰 Prix : 185 MD 🍂Réf : AN011 🍂#Visite seulement le #dimanche👌👌 👉Pour plus d'informations contactez-nous sur ☎51355351 | Transaction type: vente",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"Transaction type: 1.0 | Zone: ""Deux appartements à vendre à sidi achour nabeul 51355351 | Appartement | à vendre | 172.00 m | Internet/Wi-fi | Hammamet",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""Réf: AH075 Nabeul / Hammamet nord Appartement / à vendre il y a 5 mois 🏢#MS_IMMOBILIER🏢offre pour la #vente un #coquet #appartement🏡de style S+2 de mis au 1er étage d'une #résidence conviviale avec 2 #balcons dans un quartier #résidentiel à #Hammamet_ Nord🌊🚶 🔌 Chauffage central préinstallé et dressing sont disponibles 👋Possible d'ajouter 2 étages au-dessus 📜Document: Titre foncier 📐Superficie: 90 m² 💰Prix: 265 MD #Négociable 🎈Réf: AH075 👉Pour plus d'informations contactez-nous sur ☎51355351 | Transaction type: vente",1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Transaction type: 1.0 | Governorate: 1.0 | Zone: ""Un appartement s+2 à hammamet nord à vendre 51355351 | Appartement | à vendre | 90.00 m | Chauffage centrale | Parabole / TV | Climatisation | Terrasses | Internet/Wi-fi | Hammamet",1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""Réf: AM032 Nabeul / Mrezga Appartement / à vendre il y a 5 mois 🏢#MS_IMMOBILIER🏢 vous propose pour la #vente💸un #appartement 👋👋 S+1 mis au #premier étage d'un #immeuble à la zone #El_Wafa⛱️#AFH_Mrezga🌊 💦🔌 Il équipé de climatiseurs 📐Superficie: 78 m² 💰 Prix: 220 MD 🦋Réf : AM032 👉Pour plus d'informations contactez-nous sur ☎51355351 | Transaction type: vente",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Governorate: 1.0 | Zone: ""Un appartement s+1 à vendre à afh mrezga 51355351 | Appartement | à vendre | 78.00 m | Parabole / TV | Climatisation | Terrasses | Internet/Wi-fi | Hammamet",1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""Réf: AH083 Nabeul / Hammamet centre Appartement / à vendre il y a 5 mois 🏢#MS_IMMOBILIER🏢met en #vente🎉🎉un appartement #RDC 🔑🔑de type S+3 avec un #jardin🧩 de 85 m²📐dans une #résidence_conviviale à #Hammamet_centre-ville ⛱️ à 50 m de la #plage🌊🌊 🔌 Chauffage central et climatiseurs 📐Superficie habitable: 120 m² 📐 Superficie totale: 220 m² 💰Prix: 630 MD 🎲Réf : AH083 👉Pour plus d'informations contactez-nous sur ☎51355351 | Transaction type: vente",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"Transaction type: 0.0 | Governorate: 1.0 | Zone: ""Appartement s+3 avec jardin à hammamet à vendre 51355351 | Appartement | à vendre | 220.00 m | Garage | Chauffage centrale | Parabole / TV | Climatisation | Terrasses | Jardin | Internet/Wi-fi | Hammamet",1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Description: ""Réf: AV1930 Nabeul / Hammamet centre Appartement / à vendre il y a 5 mois Appartement Dolly AV1930 A vendre un coquet appartement bien lumineux situé au rez-de-chaussée d'un petit immeuble à Hammamet Centre | Transaction type: vente | Governorate: un petit débarras",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""Réf: AV1722 Nabeul / Hammamet nord Appartement / à vendre il y a 6 mois Appartement Léo AV1722 A vendre un bel appartement spacieux et bien lumineux | Transaction type: vente | Governorate: une salle d'eau invités",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""Réf: AV1866 Nabeul / Hammamet Appartement / à vendre il y a 6 mois Appartement Celine 1 AV1866 Un spacieux et lumineux appartement situé au rdc d'une nouvelle petite résidence de type R+2 se trouvant dans un lotissement bien accessible à Hammamet. Il offre un salon – salle à manger ouvert sur une belle cuisine à ilot central donnant sur la piscine | Transaction type: vente | Governorate: aménagée d'un dressing et une salle d'eau. A l'exterieur",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Description: ""Ben arous / El mourouj 5 Appartement / à vendre il y a 6 mois #Ameni_iMMo A vendre Appart à El Mourouj 5. 📌 Détails : Entrée indépendant ( مدخل مستقل ). Type : S+2. Etage : 2éme. Surface : 105 m². Place de parking. Titre de propriété individuel. Appart bien aéré & ensoleillé. 👉 Prix de vente : 155.000 dt à négocier. #Ameni_iMMo : ℹ️ Infoline : 56 10 10 17 - 54 43 87 73. whatsapp: 0021656101017. | Transaction type: vente",1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Title: Ben Arous | Description: Ben Arous | Zone: Ben arous / El mourouj 5 Appartement / à vendre il y a 6 mois #Ameni_iMMo A vendre Appart à El Mourouj 5. 📌 Détails : Entrée indépendant ( مدخل مستقل ). Type : S+2. Etage : 2éme. Surface : 105 m². Place de parking. Titre de propriété individuel. Appart bien aéré & ensoleillé. 👉 Prix de vente : 155.000 dt à négocier. #Ameni_iMMo : ℹ️ Infoline : 56 10 10 17 - 54 43 87 73. whatsapp: 0021656101017.,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""Ben arous / El mourouj 5 Appartement / à vendre il y a 6 mois #Ameni_iMMo A vendre Appart à El Mourouj 5. 📌 Détails : Entrée indépendant ( مدخل مستقل ). Type : S+2. Etage : 2éme. Surface : 105 m². Place de parking. Titre de propriété individuel. Appart bien aéré & ensoleillé. 👉 Prix de vente : 155.000 dt à négocier. #Ameni_iMMo : ℹ️ Infoline : 56 10 10 17 - 54 43 87 73. whatsapp: 0021656101017. | Transaction type: vente",1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Title: Ben Arous | Description: Ben Arous | Zone: Ben arous / El mourouj 5 Appartement / à vendre il y a 6 mois #Ameni_iMMo A vendre Appart à El Mourouj 5. 📌 Détails : Entrée indépendant ( مدخل مستقل ). Type : S+2. Etage : 2éme. Surface : 105 m². Place de parking. Titre de propriété individuel. Appart bien aéré & ensoleillé. 👉 Prix de vente : 155.000 dt à négocier. #Ameni_iMMo : ℹ️ Infoline : 56 10 10 17 - 54 43 87 73. whatsapp: 0021656101017.,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""Ben arous / El mourouj 6 Appartement / à vendre il y a 6 mois #Ameni_iMMo A vendre. à El Mourouj 6. Appartement s+2 avec un jardin indépendant. Appart haut standing. Au RDC. Surface : 151 m² ( 116m² appart + 35 m² jardin ). >> Appart spacieux | Transaction type: vente",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"Description: ""Ben arous / El mourouj 6 Appartement / à vendre il y a 6 mois Offre de vente appartement à ne pas rater. #Ameni_iMMo met à la vente un appartement haut standing à El Mourouj 6. 📌 Détails : - Type : s+2. - Etage : RDC. - Surface : 92 m². - Titre de propriété individuel. - Prix de vente : 200.000 dt à négocier. 📌 Equipements : - Chauffage central. - Climatiseur. - Cuisine équipé. 📌 L'appart composé de : salon spacieux +balcon. Deux chambres à coucher + dressing. Cuisine bien aménagé + séchoir. Salle de bain. Pour plus d'informations | Transaction type: vente",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"Description: ""Ben arous / El mourouj 5 Appartement / à vendre il y a 6 mois #Ameni_iMMo met à la vente un Appartement S1 à El Mourouj 5. Etage : RDC. Surface : 64 m². Prix de vente : 145.000 dt à négocier. Appart bien ensoleillé | Transaction type: vente",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""Réf: AV1926 Nabeul / Hammamet Villa / à vendre il y a 6 mois Appartement Zara AV1926 A vendre un appartement avec piscine situé au rdc d'une petite résidence répartie en bloc de type R+2 à Hammamet Nord – Mrezka proche carrefour market. Il offre un salon | Transaction type: vente | Governorate: vous pouvez nous contacter sur le 00216 29 105 844 / 55 844 605 ou par email à info@mouin-immobilier.com Agence Mouin Immobilier International Vous trouverez toutes nos offres en visitant notre site web www.mouin-immobilier.com",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Description: ""Réf: AV1930 Nabeul / Hammamet Appartement / à vendre il y a 6 mois Appartement Dolly AV1930 A vendre un coquet appartement bien lumineux situé au rez de-chaussée d'un petit immeuble de type R+2 à Hammamet Centre | Transaction type: vente | Governorate: une buanderie",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""Réf: AV1928 Nabeul / Hammamet Appartement / à vendre il y a 6 mois Appartement Pierrette AV1928 A vendre un coquet appartement spacieux et bien lumineux | Transaction type: vente | Governorate: une chambre à coucher et une salle de bain. L'appartement est équipé de climatisation et de chauffage central. Titre bleu individuel. Frais du Syndic : 480 DT / ans Prix : 320 000 DT Pour toutes informations nécessaires et éventuelle visite",1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""Réf: CED280 Ben arous / Borj cédria Appartement / à vendre il y a 6 mois Immobilière JOUINI Vous Propose À La Vente | Transaction type: vente | Governorate: Au 1er Étage D'une Résidence Récente",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""Réf: APP150 Tunis / El ouardia Appartement / à vendre il y a 6 mois Notre Agence Immobilière JOUINI Montplaisir A Le Plaisir De Vous Présenter En Exclusivité Un Appartement S3 Situé Au 1er Étage D'une Résidence SNIT Bien Entretenue | Transaction type: vente | Governorate: De La Mosquée",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""Tunis / La marsa Appartement / à vendre il y a 6 mois Un appart S3 au 2eme étage situé dans un immeuble à La Marsa. A L'entrée | Transaction type: vente | Governorate: une salle d'eau",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""Réf: AV1924 Nabeul / Hammamet nord Appartement / à vendre il y a 7 mois Appartement Solaris 2 AV1924 A vendre un appartement de type S+3 situé au 2ème étage d'une résidence de type R+4 récemment construite | Transaction type: vente | Governorate: une cuisine moderne aménagée d'un séchoir",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""Réf: AM032 Nabeul / Mrezga Appartement / à vendre il y a 7 mois 🏢#MS_IMMOBILIER🏢 vous propose pour la #vente💸un #appartement 👋👋 S+1 mis au #premier étage d'un #immeuble à la zone #El_Wafa⛱️#AFH_Mrezga🌊 💦🔌 Il équipé de climatiseurs 📐Superficie: 78 m² 🦋Réf : AM032 👉Pour plus d'informations contactez-nous sur ☎51355351 | Transaction type: vente",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Governorate: 1.0 | Zone: ""Appartement s+1 à vendre à afh mrezga 51355351 | Appartement | à vendre | 78.00 m | Climatisation | Terrasses | Internet/Wi-fi | Hammamet",1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""Réf: Appart120 Ariana / Borj louzir Appartement / à vendre il y a 7 mois L'agence Immobilière JOUINI Vous Propose En Exclusivité Un Appartement S2 Refait À Neuf | Transaction type: vente | Governorate: À Proximité Immédiate De Toutes Les Commodités : Commerces",1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""Réf: APP135 Tunis / El kabbaria Appartement / à vendre il y a 7 mois Notre Agence Immobilière JOUINI Montplaisir A Le Plaisir De Vous Présenter En Exclusivité Un Appartement S2 À Vendre | Transaction type: vente | Governorate: Découvrez Ce Charmant Appartement S2 Idéalement Situé Dans Un Immeuble Calme Et Bien Entretenu. Que Vous Soyez Un Jeune Couple À La Recherche De Votre Premier Nid Ou Un Résident À L'étranger En Quête D'un Pied-À-Terre Pour Vos Parents Ou Votre Famille : Ce Bien Est Fait Pour Vous ! Emplacement Stratégique",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""Réf: AH076 Nabeul / Hammamet Appartement / à vendre il y a 7 mois 🏢#MS_IMMOBILIER🏢 met en #vente🎉🎉 un appartement #RDC 🔑🔑 S+2 avec #entrée_indépendante et #terrasse⛱️ à #Hammamet 🏝🏖 🌊🔌 Chauffage central préinstallé 📜 Documents: Titre individuel 📐Superficie: 115 m² 💰Prix: 250 MD #Négociable 💥Réf : AH076 👉Pour plus d'informations contactez-nous sur ☎51355351 | Transaction type: vente",1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"Transaction type: 0.0 | Governorate: 1.0 | Zone: ""Un spacieux appartement s+2 rdc à vendre à hammamet 51355351 | Appartement | à vendre | 115.00 m | Parabole / TV | Climatisation | Terrasses | Internet/Wi-fi | Hammamet",1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""Réf: AM084 Nabeul / Mrezga Appartement / à vendre il y a 7 mois 🏢#MS_IMMOBILIER🏢vous propose pour la #vente🙋cet #appartement S+1🌈 #tout_neuf situé dans⛱️⛱️une #résidence🏡 #gardée et #sécurisée🚶🚶équipée de 2 #ascenseurs à #AFH_Mrezga🏝🏖 🔌💦Chauffage central et climatiseurs 📐Superficie: 74 m² 🚘Place parking au #soussol à 20 MD ♨️Réf: AM084 👉Pour plus d'informations contactez-nous sur ☎51355351 | Transaction type: vente",1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Description: 1.0 | Governorate: 1.0 | Zone: ""Un appartement s+1 tout neuf à vendre à afh mrezga 51355351 | Appartement | à vendre | 74.00 m | Garage | Chauffage centrale | Parabole / TV | Système Alarme | Climatisation | Terrasses | Jardin | Ascenseur | Internet/Wi-fi | Hammamet",1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"Description: ""Réf: APPART135 Ben arous / Medina jedida Appartement / à vendre il y a 8 mois L'Agence Immobilière JOUINI Montplaisir Vous Propose Un Appartement S2 Spacieux De 95 M² | Transaction type: vente | Governorate: Deux Chambres À Coucher Confortables",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""Réf: AV1825 Nabeul / Hammamet Appartement / à vendre il y a 8 mois Appartement OLX AV1825 A vendre un bel appartement situé au 1er étage d'une résidence pieds dans l'eau à Hammamet – La Corniche | Transaction type: vente | Governorate: une chambre à coucher et une salle d'eau. L'appartement est équipé de climatisation et de chauffage central et il dispose d'un cellier au sous-sol de 7m2. Prix : 490 000 DT Pour toutes informations nécessaires et éventuelle visite",1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""Réf: AV381 Nabeul / Hammamet centre Villa / à vendre il y a 8 mois Villa Annabella AV381 A vendre une belle propriété composée de deux étages indépendants | Transaction type: vente | Governorate: une salle à manger",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""Réf: APP165 Tunis / Centre ville lafayette Appartement / à vendre il y a 8 mois En Exclusivité Agence Immobilière JOUINI Montplaisir Vous Propose Appartement S2 À Vendre Au Cœur Du Centre-Ville De Tunis | Transaction type: vente | Governorate: Cet Appartement Offre Un Accès Direct À Toutes Les Commodités De La Ville : Transports",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Description: ""Réf: APP330 Manouba / Mannouba Appartement / à vendre il y a 9 mois L'Agence Immobilière JOUINI Montplaisir Vous Propose En Exclusivité Ce Superbe Appartement S3 | Transaction type: vente | Governorate: Administrations",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""Sousse / Sahloul Appartement / à vendre il y a 9 mois Deal Immobilier vous invite à découvrir cet élégant appartement Haut Standing S+3 à Sahloul 4 . Superficie : 120 m². Sahloul 4 : Quartier calme et recherché Salon spacieux | Transaction type: vente | Governorate: 02 chambres à coucher avec dressing",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Description: ""Sousse / Khzema Appartement / à vendre il y a 10 mois DEAL IMMOBILIER vous propose à la vente un Appartement de type S+2 doté d'une bonne orientation à Khezama- Sousse🎯. 🔴 Superficie: 93 m² . 🔴 Au 2éme étage . 🔴 Dans une résidence calme et sécurisée. 🔴 Salon à l'entrée avec balcon | Transaction type: vente | Governorate: salle de bain et un séchoir. 🔴 Climatisation + Chauffage central . 📞 N'hésitez pas à nous contacter par message",1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"Description: ""Réf: AM085 Nabeul / Mrezga Appartement / à vendre il y a 10 mois 🏢#MS_IMMOBILIER🏢met en #vente💸 un #appartement♥️ S+3 dont une des pièces est une #suiteparentale🔑mis au 3eme étage d'une #résidence avec #piscine🏊et double #ascenseurs👋 #gardée💯💯 et #sécurisée🏡située dans la #zone de #Sidi_Mahressi🏝🌊à #AFH2_Mrezga🏝🏖 📢Un grand séchoir abrite une deuxième cuisine 💦🔌 Chauffage central et climatisation 🚗🚘1 Place de parking au sous-sol est disponible 🙋🙋La résidence est munie d'un #jardin🌳🌳 et d'une salle de sport avec 2 vestiaires 📐Superficie: 140 m² 💰Prix: 595 MD (Prix de la place de parking inclus)🙋🙋 ❣️Réf: AM085 👉Pour plus d'informations contactez-nous sur le ☎51355351 | Transaction type: vente",1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"Description: 1.0 | Transaction type: 3.0 | Governorate: 1.0 | Zone: ""Appartement neuf s+3 avec piscine à afh2 à vendre 51355351 | Appartement | à vendre | 140.00 m | Piscine | Garage | Chauffage centrale | Parabole / TV | Système Alarme | Climatisation | Terrasses | Jardin | Ascenseur | Vue mer | Internet/Wi-fi | Hammamet",1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0
